sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.038977,0.015566,0.018198,-0.014737,-0.046933,-0.020672,0.044758,0.077064,0.092148,0.081153,0.055501,-0.020963,-0.077249,-0.086203,-0.09225,-0.11509,-0.16795,-0.28391,-0.35229,-0.3613,-0.33385,-0.31545,-0.3124,-0.3699,-0.31604,-0.28362,-0.24075,-0.14298,-0.030585,0.016233,0.035598,0.041797,0.060604,0.11412,0.13576,0.05252,0.026898,0.026898,0.022691,-0.10922,-0.2207,-0.2785,-0.29501,-0.33165,-0.33415,-0.2527,-0.067398,-0.019418,-0.007903,0.0047104,0.092528,0.10566,0.12372,0.13922,0.10955,0.096618,-0.059593,-0.091364,-0.16056,-0.17755
-0.084783,-0.084783,-0.10259,-0.11087,-0.11087,-0.11087,-0.10652,-0.10652,-0.10217,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826
0.084783,0.084783,0.084783,0.08913,0.08913,0.08913,0.08913,0.089203,0.097826,0.097684,0.071911,0.058696,0.058696,0.042316,0.041304,0.023913,0.032139,0.032609,0.045395,0.058379,0.071427,0.080435,0.08913,0.097826,0.10217,0.11087,0.11087,0.10697,0.10275,0.10217,0.10217,0.089752,0.08913,0.08913,0.084783,0.10047,0.11434,0.11866,0.1317,0.13944,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.1413,0.14565,0.1524,0.16195,0.16304,0.175,0.17609,0.1903,0.20008,0.20652,0.21957
-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65,-0.65
0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786,0.17786
0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.24348,0.28554,0.29565,0.37788,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.38261,0.42645,0.49602,0.5
-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587
0.23519,0.23476,0.22826,0.25449,0.26264,0.2587,0.2587,0.25157,0.24759,0.26639,0.27574,0.26916,0.2564,0.2478,0.23834,0.23336,0.23763,0.21703,0.27174,0.22788,0.23911,0.23409,0.21814,0.23361,0.23289,0.2221,0.22059,0.27174,0.27313,0.25166,0.26421,0.24355,0.25344,0.25,0.25,0.24565,0.26354,0.23227,0.24536,0.21431,0.24387,0.23753,0.24426,0.24928,0.26387,0.26232,0.24606,0.23261,0.20222,0.17886,0.19783,0.16941,0.24978,0.17417,0.26985,0.24738,0.21937,0.22076,0.25318,0.23696
0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739,0.16739
-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.13694,-0.15371,-0.16739,-0.17111,-0.17449,-0.18044,-0.18494,-0.2166,-0.23214,-0.23261,-0.23494,-0.22113,-0.21522,-0.21522,-0.21522,-0.21522,-0.21522,-0.21522,-0.21522
