sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.49493,-0.46777,-0.44853,-0.44348,-0.43913,-0.47771,-0.51906,-0.53168,-0.51119,-0.48361,-0.49482,-0.51717,-0.56578,-0.57845,-0.56715,-0.54918,-0.51238,-0.4869,-0.43793,-0.45899,-0.46908,-0.46191,-0.46576,-0.47391,-0.53819,-0.50074,-0.4757,-0.45217,-0.43356,-0.49565,-0.43465,-0.44382,-0.44366,-0.34604,-0.41961,-0.37523,-0.35217,-0.36142,-0.35472,-0.32721,-0.3827,-0.36692,-0.41739,-0.49983,-0.46083,-0.44735,-0.46828,-0.42974,-0.44914,-0.45368,-0.48995,-0.50277,-0.52996,-0.55362,-0.5756,-0.59119,-0.59247,-0.51052,-0.53398,-0.55169
0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.15435,0.14626,0.13696,0.13696
0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.17295,0.18754,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.25435,0.24603,0.23696,0.23696,0.23696,0.23321,0.22826,0.22826,0.22588,0.22391,0.22391,0.22391,0.22391,0.22391,0.22391,0.22391,0.22824,0.23492
-0.58727,-0.55513,-0.65557,-0.6252,-0.57966,-0.5312,-0.57076,-0.50818,-0.49075,-0.48325,-0.40165,-0.45427,-0.35557,-0.36748,-0.43391,-0.49537,-0.49919,-0.44032,-0.29016,-0.4603,-0.36023,-0.25197,-0.3413,-0.15303,-0.17129,0.085459,-0.02445,-0.03871,0.21481,0.18374,0.23775,0.0767,0.28603,0.31522,0.29248,0.41745,0.32392,0.3174,0.3642,0.3736,0.40455,0.35397,0.33649,0.3587,0.36834,0.40783,0.31492,0.29691,0.31919,0.37945,0.35878,0.27974,0.30936,0.28425,0.32342,0.36909,0.25141,0.24886,0.32013,0.32836
0.15926,0.11172,0.085338,0.12921,0.20277,0.17529,0.1271,0.13422,0.11374,0.11386,0.1587,0.18004,0.25292,0.30319,0.31831,0.34353,0.21717,0.29369,0.17027,0.22561,0.26205,0.20303,0.20677,0.1874,0.24784,0.26822,0.27571,0.25065,0.23779,0.074939,0.16232,0.25798,0.24805,0.29797,0.17604,0.27926,0.31948,0.30793,0.30179,0.24214,0.31007,0.30964,0.25758,0.31797,0.32752,0.32278,0.28526,0.24281,0.16062,0.15763,0.18913,0.19442,0.2219,0.30724,0.33665,0.24576,0.26239,0.33144,0.3662,0.39838
-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.26304
-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.94348,-0.88064,-0.8535,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044,-0.83044
-0.32639,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.32826,-0.30655,-0.27578,-0.25412,-0.21615,-0.19717,-0.17175,-0.16057,-0.14565,-0.13448,-0.12547,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391
0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957,0.036957
-0.084869,-0.097826,-0.11957,-0.13963,-0.15101,-0.15435,-0.16133,-0.17791,-0.20046,-0.21087,-0.21087,-0.17563,-0.053805,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.03926,-0.062985,-0.084783,-0.084783,-0.084783,-0.084783,-0.084783,-0.084783,-0.084783,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.10043,-0.15221,-0.20501,-0.24565,-0.25012,-0.26013,-0.26739,-0.26739,-0.30512,-0.39783,-0.39783,-0.39783
