sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143,0.98143
0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.14783,0.15145,0.16653,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.17625,0.17826,0.17826,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.16956,0.21397,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.27826,0.26342,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783,0.24783
0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31087,0.31319,0.36739
0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,0.002174,1.5529e-06,-0.002174,-0.0024785,-0.018009,-0.019565,-0.019565,-0.019565,-0.019565,-0.019565,-0.019565,-0.023913,-0.023913,-0.023913,-0.012122,-0.006522,-0.01087,-0.015217,-0.018801,-0.022202,-0.023913,-0.023913,-0.023913,-0.023913,-0.023913,-0.025307,-0.033072,-0.044711,-0.045652,-0.047667,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
0.19783,0.20216,0.20217,0.19785,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.18913,0.1933,0.19348,0.17627,0.18437,0.19783,0.20607,0.21522,0.21522,0.21522,0.21522,0.21522,0.21522,0.20677,0.20652,0.20652,0.20652,0.20652,0.20652,0.21428,0.21568,0.20217,0.20988,0.21087,0.21087,0.21087,0.21957,0.21576,0.21522,0.20765,0.18535,0.17364,0.18478,0.18478,0.17408,0.17174,0.16739,0.16026,0.1508,0.15,0.1413,0.13261,0.13261,0.13593,0.13696,0.13361
0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913,0.68913
-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587
-0.054348,-0.058696,-0.058696,-0.058696,-0.058696,-0.058696,-0.058696,-0.058696,-0.058696,-0.058696,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.063043,-0.046362,-0.045652,-0.037691,-0.008034,0.0017789,0.002174,0.002174,0.002174,0.002174,-0.033397,-0.071202,-0.086592,-0.08913,-0.08913,-0.08913,-0.067391,-0.067391,-0.067391,-0.067391,-0.073709,-0.080435,-0.080435,-0.080435
0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739
0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074,0.74074
