sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.60435,-0.60474,-0.61774,-0.62624,-0.65217,-0.66127,-0.67433,-0.68707,-0.70014,-0.71315,-0.72622,-0.73478,-0.72613,-0.72174,-0.7087,-0.70006,-0.7,-0.7,-0.70857,-0.7087,-0.69575,-0.67416,-0.67391,-0.68681,-0.69117,-0.70842,-0.71304,-0.71711,-0.73382,-0.75988,-0.76486,-0.77391,-0.77826,-0.77826,-0.77391,-0.76087,-0.76087,-0.76857,-0.77721,-0.78646,-0.79517,-0.83538,-0.84691,-0.8757,-0.89914,-0.92054,-0.93044,-0.9019,-0.8913,-0.8913,-0.8913,-0.90364,-0.91162,-0.91304,-0.91304,-0.92609,-0.93677,-0.95136,-0.97566,-0.99546
-0.55674,-0.52374,-0.55241,-0.55435,-0.47017,-0.52478,-0.73814,-0.63646,-0.61087,-0.67324,-0.62223,-0.68044,-0.60808,-0.59797,-0.53535,-0.54698,-0.58044,-0.46537,-0.44238,-0.53646,-0.52198,-0.53939,-0.51022,-0.5728,-0.523,-0.49154,-0.50999,-0.49235,-0.48913,-0.48913,-0.48913,-0.46375,-0.45435,-0.44477,-0.45953,-0.45787,-0.45,-0.45,-0.45,-0.45435,-0.46301,-0.42639,-0.42826,-0.46455,-0.44964,-0.42826,-0.41251,-0.44163,-0.46273,-0.45,-0.48747,-0.43261,-0.47337,-0.40652,-0.28455,-0.42873,-0.34636,-0.53261,-0.44775,-0.32826
-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.70826,-0.73043,-0.73043,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.68261,-0.6864,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.6913,-0.67491,-0.66956,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391,-0.67391
0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,-0.37133,-0.80501,-0.077051,-0.071739,-0.036325,-0.006522,0.0044388,0.011716,0.02159,0.025091,0.04233,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
-0.76647,-0.79013,-0.79809,-0.80477,-0.80038,-0.7957,-0.79417,-0.80193,-0.80217,-0.79993,-0.78913,-0.71482,-0.69949,-0.71511,-0.72777,-0.7433,-0.75448,-0.76653,-0.76078,-0.74565,-0.7413,-0.74951,-0.78126,-0.79796,-0.8039,-0.7931,-0.75499,-0.73272,-0.73598,-0.74031,-0.73254,-0.72129,-0.72797,-0.7402,-0.7484,-0.76304,-0.77491,-0.78702,-0.73827,-0.7413,-0.7451,-0.73866,-0.71087,-0.72491,-0.73702,-0.75524,-0.74565,-0.72937,-0.72598,-0.74106,-0.75952,-0.75,-0.72303,-0.71087,-0.71087,-0.69783,-0.69976,-0.73026,-0.7502,-0.77002
-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913,-0.2913
-0.54565,-0.54565,-0.54565,-0.54565,-0.54565,-0.54709,-0.57863,-0.3935,-0.53369,-0.56577,-0.58478,-0.5498,-0.56304,-0.56519,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739
-0.093478,-0.1558,-0.22826,-0.2861,-0.30347,-0.33696,-0.33715,-0.34565,-0.34565,-0.34641,-0.39435,-0.41522,-0.46425,-0.50652,-0.50656,-0.51107,-0.54523,-0.57598,-0.57609,-0.57609,-0.57609,-0.57609,-0.58049,-0.58928,-0.6107,-0.61087,-0.61932,-0.63261,-0.63261,-0.63261,-0.63261,-0.63261,-0.63261,-0.65825,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.6587,-0.66304,-0.66304,-0.68913,-0.68913,-0.69348,-0.69348,-0.67654,-0.67609,-0.67609,-0.67609,-0.68423,-0.68478,-0.68478,-0.68478,-0.68478
-0.11522,-0.11522,-0.11643,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.1189,-0.11295,-0.13261,-0.13261,-0.13261,-0.13261,-0.13261,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391,-0.12391
-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51957,-0.51522,-0.51522,-0.51522
