sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.38696,0.38696,0.38696,0.38696,0.38731,0.4002,0.40873,0.42178,0.43039,0.43044,0.43044,0.43044,0.43478,0.43478,0.43884,0.44314,0.44348,0.44348,0.44348,0.44348,0.44348,0.44348,0.44348,0.44348,0.45579,0.45652,0.48537,0.49389,0.50778,0.5121,0.51304,0.51304,0.51304,0.51304,0.51304,0.51304,0.51304,0.51009,0.5,0.50435,0.50435,0.50435,0.50435,0.50435,0.50702,0.5087,0.519,0.52609,0.52609,0.52609,0.52609,0.52609,0.52609,0.52609,0.52609,0.52609,0.53066,0.54367,0.55652,0.55652
-0.1,-0.1,-0.069565,-0.017391,0,0,0.0095977,0.021281,0.065217,0.087362,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652,0.095652
-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.021419,-0.02576,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.026583,-0.022233,-0.019257,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.017883,-0.004833,-0.000483,-0.000483
-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087,-0.06087
0.20438,0.20738,0.18928,0.22227,0.20319,0.19566,0.17855,0.23284,0.23696,0.18425,0.19269,0.20836,0.26033,0.24582,0.21816,0.23494,0.27141,0.24651,0.23405,0.2201,0.21048,0.11305,0.028858,-0.024522,-0.025608,0.0292,-0.1038,0.048422,0.10906,0.15896,0.17159,0.12443,0.19425,0.12172,0.22896,0.20793,0.18389,0.25403,0.23236,0.30759,0.23172,0.2223,0.2364,0.25966,0.25387,0.2496,0.27045,0.30225,0.27063,0.31995,0.29783,0.27481,0.26653,0.2704,0.31297,0.27283,0.29493,0.32298,0.34161,0.39362
-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565,-0.39565
0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.75176,0.52027,-0.4265,-0.55646,-0.56206,-0.58254,-0.58254,-0.58254,-0.58254,-0.5782
-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304,-0.041304
-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.028261,-0.029191,-0.041301,-0.042238,-0.016473,0.011171,0.024532,0.028261,0.040058,0.05434,0.06675,0.085706,0.10527,0.11087,0.11087,0.096899,0.093478,0.090064,0.084783,0.084783,0.084783,0.084783,0.084783,0.084783,0.087256,0.098441,0.11024,0.11366,0.11522,0.11522,0.11522,0.11522
-0.29105,-0.29105,-0.28671,-0.29098,-0.30843,-0.29889,-0.2954,-0.2954,-0.2954,-0.29292,-0.27368,-0.26933,-0.26933,-0.26933,-0.26933,-0.26858,-0.25989,-0.2563,-0.2563,-0.2563,-0.25557,-0.25195,-0.25195,-0.25195,-0.25265,-0.27096,-0.24262,-0.23892,-0.23828,-0.23024,-0.23957,-0.24327,-0.24327,-0.24327,-0.24327,-0.23892,-0.23829,-0.23521,-0.24952,-0.26997,-0.27864,-0.29168,-0.2954,-0.28671,-0.28798,-0.2954,-0.29477,-0.28671,-0.28671,-0.27802,-0.27802,-0.27802,-0.27802,-0.27802,-0.27368,-0.26933,-0.28893,-0.30843,-0.30843,-0.30632
