sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.82609,-0.82609,-0.82609,-0.82609,-0.82609,-0.84803,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913,-0.8913
-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.49902,-0.35134,-0.097039,-0.13096,-0.25063,-0.28493,-0.29095,-0.31406,-0.32067,-0.33807,-0.33807,-0.37072,-0.39635,-0.42072,-0.41278,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.40767,-0.55885,-0.80296,-0.85095,-0.92388,-0.95578,-0.95578,-0.95578,-0.95578,-0.95578,-0.84988,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872,-0.76872
-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348,-0.49348
-0.80652,-0.80398,-0.80628,-0.79817,-0.78913,-0.80955,-0.79066,-0.80652,-0.78053,-0.77463,-0.75075,-0.78454,-0.75072,-0.78284,-0.73684,-0.74673,-0.74248,-0.73707,-0.74806,-0.73261,-0.74079,-0.72134,-0.7689,-0.74728,-0.78097,-0.76105,-0.7587,-0.75451,-0.76072,-0.74383,-0.71087,-0.64565,-0.65789,-0.66177,-0.60949,-0.63397,-0.57963,-0.49731,-0.40702,-0.49673,-0.48884,-0.51406,-0.49783,-0.53706,-0.58343,-0.54429,-0.58445,-0.52549,-0.58038,-0.54261,-0.54725,-0.53195,-0.55681,-0.57579,-0.58519,-0.60722,-0.5229,-0.52532,-0.55675,-0.5564
0.016224,-0.020128,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.067673,-0.071739,-0.071739,-0.14231,-0.18044,-0.21776,-0.22391,-0.22391,-0.2413,-0.28708,-0.36879,-0.43668,-0.49911,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.5231,-0.46013,-0.39348,-0.36797,-0.35435,-0.3955,-0.42582,-0.50567,-0.51522,-0.51522,-0.51522,-0.51522,-0.51522,-0.51522,-0.51522,-0.5413,-0.5413,-0.5413,-0.5413,-0.5413,-0.5413,-0.51972,-0.50652,-0.50652,-0.51087,-0.51087,-0.54443,-0.55,-0.55
0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696,0.43696
-0.30049,-0.3087,-0.30988,-0.37945,-0.4483,-0.48273,-0.48696,-0.48718,-0.4915,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174,-0.52174
-0.43398,-0.43006,-0.43006,-0.41703,-0.41623,-0.404,-0.40467,-0.41269,-0.41269,-0.40834,-0.41269,-0.41219,-0.39965,-0.41269,-0.41269,-0.40819,-0.40436,-0.42579,-0.43018,-0.44314,-0.44744,-0.44744,-0.44738,-0.44298,-0.43015,-0.46047,-0.46931,-0.48219,-0.48219,-0.48219,-0.48196,-0.44744,-0.44304,-0.43875,-0.43875,-0.4344,-0.43431,-0.40401,-0.38234,-0.37364,-0.36056,-0.36056,-0.36056,-0.36056,-0.36056,-0.36056,-0.37349,-0.35643,-0.35201,-0.34752,-0.34752,-0.37763,-0.39491,-0.41225,-0.40014,-0.39122,-0.39096,-0.38288,-0.37389,-0.36089
-0.63256,-0.63256,-0.63654,-0.64125,-0.6456,-0.64994,-0.64994,-0.64994,-0.64994,-0.6537,-0.65429,-0.65794,-0.66236,-0.68036,-0.68036,-0.68036,-0.68036,-0.67679,-0.67167,-0.67167,-0.67167,-0.66374,-0.66298,-0.66298,-0.66985,-0.68377,-0.68802,-0.68906,-0.69238,-0.6934,-0.6934,-0.6934,-0.6934,-0.69775,-0.69775,-0.7171,-0.71948,-0.71948,-0.71948,-0.71948,-0.70024,-0.69775,-0.69775,-0.69775,-0.69775,-0.69775,-0.69775,-0.70067,-0.70487,-0.71079,-0.71079,-0.71079,-0.71079,-0.71079,-0.71079,-0.71079,-0.71513,-0.71948,-0.71948,-0.71948
-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36956,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087,-0.36087
