sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.63696,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478,-0.68478
-0.11087,-0.11087,-0.11087,-0.11087,-0.11087,-0.10839,-0.10652,-0.10652,-0.10652,-0.10962,-0.11087,-0.11459,-0.13788,-0.1649,-0.20899,-0.23571,-0.25806,-0.28043,-0.30031,-0.30652,-0.30652,-0.30714,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087,-0.31087
-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.15,-0.2186,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522,-0.31522
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252,-0.54252
-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047,-0.80047
-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.59565,-0.58673,-0.56534,-0.54,-0.52663,-0.52196,-0.51304,-0.52541,-0.56837,-0.58156,-0.58696,-0.58696,-0.57863,-0.56159,-0.54022,-0.50636,-0.47951,-0.47391,-0.46957,-0.46087,-0.46087,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.45217,-0.44348,-0.44348,-0.45113,-0.45217,-0.45217,-0.45991,-0.46472,-0.48065,-0.49064,-0.4913,-0.49855,-0.51511,-0.51739,-0.52094,-0.53753,-0.54348,-0.54699,-0.54783,-0.54783,-0.54783,-0.54783,-0.54783
-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.70217,-0.69783,-0.69783,-0.69783,-0.69783,-0.69783,-0.69379,-0.71522,-0.71522,-0.65712,-0.63696,-0.63696,-0.63696,-0.54852,-0.43886,-0.42826,-0.42826,-0.46281,-0.50562,-0.52891,-0.56304,-0.56639,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.56739,-0.57516,-0.59783,-0.59783
-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.57174,-0.58638,-0.58913,-0.56917,-0.56739,-0.56739,-0.56739
