sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913,0.1913
-0.37793,-0.37793,-0.37691,-0.36337,-0.33939,-0.3649,-0.3647,-0.38702,-0.39531,-0.39046,-0.369,-0.36014,-0.34318,-0.34318,-0.34308,-0.32146,-0.32146,-0.34322,-0.35617,-0.34315,-0.32587,-0.3258,-0.3258,-0.3258,-0.34292,-0.34318,-0.3258,-0.3258,-0.30891,-0.26134,-0.26064,-0.24327,-0.24327,-0.25599,-0.2907,-0.29105,-0.29105,-0.27368,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.26499,-0.24385,-0.272,-0.29485,-0.32089,-0.3258,-0.31712,-0.35082,-0.37655,-0.37793,-0.37793,-0.37394
-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435,-0.55435
0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913,0.23913
-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823,-0.47823
-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043,-0.73043
-0.24565,-0.24348,-0.23245,-0.22826,-0.23525,-0.23696,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23261,-0.23369,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.23696,-0.24844,-0.26862,-0.29534,-0.30217,-0.30993,-0.3177,-0.31956,-0.32888,-0.33664,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696,-0.33696
-0.01087,-0.01087,-0.01087,-0.006522,-0.006522,-0.002174,-0.002174,-0.002174,-0.002174,0.016702,0.015217,0.010946,0.002174,0.002174,0.002174,0.006522,0.014447,0.015217,-0.027086,-0.077811,-0.14614,-0.18223,-0.19348,-0.18478,-0.18548,-0.20105,-0.2052,-0.22586,-0.23611,-0.24565,-0.25661,-0.2587,-0.25706,-0.25154,-0.23696,-0.22421,-0.21747,-0.22732,-0.21522,-0.19684,-0.1962,-0.21266,-0.21185,-0.21035,-0.21856,-0.23502,-0.24527,-0.24565,-0.24946,-0.26298,-0.27128,-0.2955,-0.30234,-0.31087,-0.31087,-0.29635,-0.29783,-0.29783,-0.2816,-0.28945
0.25782,0.25706,0.28846,0.26575,0.26575,0.29031,0.27878,0.25255,0.24837,0.29742,0.29921,0.35631,0.28008,0.26066,0.27824,0.29706,0.31275,0.28593,0.15879,0.098114,0.012518,-0.018901,-0.056922,-0.11004,-0.20309,-0.2998,-0.32472,-0.36999,-0.39464,-0.37854,-0.37726,-0.35881,-0.39311,-0.44001,-0.48737,-0.49023,-0.48738,-0.49433,-0.53019,-0.53802,-0.51948,-0.51086,-0.5076,-0.5076,-0.51795,-0.52498,-0.52617,-0.53732,-0.54736,-0.55348,-0.57712,-0.57477,-0.57277,-0.56843,-0.56843,-0.56843,-0.56843,-0.56843,-0.56843,-0.56843
-0.14348,-0.14348,-0.14503,-0.15652,-0.15652,-0.15592,-0.14783,-0.14783,-0.14783,-0.14783,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15217,-0.15242,-0.15652,-0.15701,-0.16522,-0.16522,-0.16493,-0.16087,-0.16087,-0.16087,-0.16087,-0.16522,-0.16522,-0.16522,-0.16087,-0.16087,-0.16087,-0.16087,-0.16118,-0.17391,-0.17419,-0.20428,-0.21717,-0.22596,-0.23044,-0.25148,-0.2605,-0.26495,-0.27826,-0.27826,-0.29565,-0.32013,-0.33812,-0.34783,-0.36087,-0.36087,-0.36897,-0.37361,-0.38696,-0.38696
