sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087,-0.8087
-0.6087,-0.6087,-0.63735,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.64783,-0.62174,-0.62174,-0.62174,-0.62174,-0.62227,-0.62609,-0.60888,-0.55652,-0.55652,-0.55652,-0.55652,-0.55652,-0.55652,-0.55652,-0.55652,-0.5087,-0.5087,-0.5087,-0.5087,-0.53034,-0.53478,-0.53478,-0.53478,-0.53478,-0.53478,-0.53478,-0.53478,-0.53478,-0.51833,-0.50896,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.5087,-0.54082,-0.54348
-0.20435,-0.20435,-0.20154,-0.18696,-0.19565,-0.19565,-0.19565,-0.16477,-0.097566,-0.017391,-0.0063929,0.022185,0.026087,0.040025,0.14275,0.17781,0.19483,0.20408,0.23044,0.23044,0.24216,0.26871,0.26747,0.22779,0.25194,0.23617,0.24706,0.23083,0.24933,0.24526,0.20979,0.19696,0.28822,0.39339,0.42723,0.55131,0.5504,0.47698,0.45692,0.48696,0.48696,0.48696,0.48696,0.48696,0.48696,0.38261,0.38261,0.32609,0.32609,0.32609,0.32609,0.32609,0.25342,0.10145,0.25157,0.36668,0.36858,0.38011,0.3913,0.43134
-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.27609,-0.29327,-0.31132,-0.31522,-0.31522,-0.31956,-0.32821,-0.37663,-0.41125,-0.44761,-0.47246,-0.49499,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.5103,-0.54078,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587
0.048196,0.084748,0.1659,0.18437,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877,0.1877
0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12609,0.12806,0.14492,0.15217,0.15217,0.15217
-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348,-0.24348
-0.042305,-0.051097,-0.058048,-0.067456,-0.081858,-0.092696,-0.093478,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.097826,-0.099719,-0.10652,-0.10944,-0.11229,-0.11522,-0.12039,-0.12583,-0.13261,-0.13493,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.15862,-0.17238,-0.17933,-0.18645,-0.20235,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652,-0.20652
-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957,-0.46957
-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.013043,-0.033498,-0.08869,-0.095652,-0.12057,-0.12174,-0.14004,-0.15954,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522,-0.16522
