sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.073913,0.12824,0.24976,0.30435,0.34452,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217,0.35217
0.47901,0.41944,0.33105,0.32609,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.32174,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.33913,0.24823,0.21739,0.21739,0.21739,0.21739,0.21739,0.21739,0.21739,0.20778,0.2,0.13592,0.12609,0.19485,0.26522,0.33823,0.42595,0.43044,0.43246,0.43478,0.43478,0.43478,0.37391,0.36871,0.36087,0.36087,0.34783,0.34613,0.33584,0.32881,0.32446,0.31849,0.32288,0.28604,0.25217,0.25217,0.25217
0.11537,0.11537,0.15883,0.1936,0.21968,0.23601,0.25879,0.25879,0.25879,0.26679,0.27618,0.29356,0.32313,0.32398,0.32398,0.32398,0.33574,0.37911,0.38433,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.38917,0.40054,0.38429,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.36744,0.38069,0.38483,0.38483,0.38048,0.38048,0.38048,0.38048,0.38048,0.38048,0.38048,0.38048,0.38048,0.38048,0.38337,0.40061,0.40221
0.01087,0.01087,0.01087,0.01087,0.01087,0.041521,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348,0.054348
0.44297,0.71844,0.37318,0.21087,0.21087,0.20842,0.19839,0.19783,0.19783,0.19783,0.19783,0.19783,0.20023,0.21087,0.20217,0.20217,0.19874,0.19359,0.21957,0.21957,0.21377,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652,0.20652
0.10652,0.10652,0.10594,0.097826,0.097826,0.1,0.13882,0.11522,0.11522,0.11522,0.11522,0.11522,0.11087,0.13312,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13696,0.13756,0.15484,0.17174,0.17595,0.15,0.15,0.14565,0.14579,0.16304,0.16739,0.16739,0.16739,0.16739,0.16739,0.17161,0.17609,0.17609,0.17609,0.17609
-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174,-0.17174
0.12391,0.12391,0.12391,0.12391,0.12391,0.12391,0.079661,0.076087,0.083694,0.084783,0.084783,0.086637,0.10593,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10652,0.10916,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087,0.11087
0.5213,0.54027,0.58358,0.60987,0.63857,0.65435,0.65435,0.65435,0.65435,0.65543,0.67695,0.694,0.69875,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.71087,0.70652,0.70652,0.68788,0.66538,0.64385,0.65572,0.64898,0.62826,0.60824,0.59003,0.57797,0.54235,0.51491,0.49972,0.48571,0.48044,0.48702,0.49348,0.47051,0.46739,0.47174,0.47174,0.46304,0.4587,0.4587,0.4587
0.36943,0.35075,0.40103,0.36739,0.32442,0.28478,0.27242,0.30664,0.31477,0.36797,0.40652,0.40652,0.40652,0.40877,0.39914,0.37098,0.39238,0.39884,0.4079,0.40581,0.38052,0.39303,0.40353,0.40874,0.37854,0.38147,0.33863,0.4075,0.39582,0.34508,0.28057,0.24565,0.27033,0.38639,0.37015,0.36061,0.38478,0.38679,0.38842,0.36309,0.38044,0.36902,0.38378,0.32439,0.283,0.25627,0.24421,0.25915,0.24189,0.24135,0.26581,0.3001,0.31378,0.34682,0.3479,0.35657,0.35511,0.35925,0.37971,0.37609
