sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044,0.23044
0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.1587,0.16552,0.18292,0.20248,0.2208,0.22826,0.22826,0.22826,0.22826,0.22826
0.31087,0.31087,0.31087,0.33423,0.41017,0.43142,0.44005,0.44565,0.44855,0.45435,0.46304,0.46304,0.46304,0.46304,0.46304,0.47877,0.49437,0.50652,0.50917,0.52317,0.52826,0.52826,0.52333,0.51522,0.51522,0.4903,0.45157,0.43674,0.43261,0.46756,0.47177,0.42602,0.42391,0.42778,0.44521,0.45034,0.4413,0.4413,0.4413,0.4413,0.43649,0.40961,0.39348,0.39348,0.39007,0.38478,0.38478,0.38478,0.38478,0.39783,0.39783,0.40248,0.41087,0.41231,0.41522,0.42391,0.42391,0.42516,0.42826,0.42826
0.25,0.25098,0.27222,0.28132,0.30474,0.3413,0.372,0.37609,0.37609,0.37609,0.36304,0.36744,0.3718,0.38044,0.38044,0.38478,0.39347,0.39775,0.39783,0.41087,0.41087,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.40217,0.41052,0.43584,0.44526,0.46201,0.47174,0.47174,0.47174,0.46791,0.46739,0.46739,0.46739,0.46739,0.46739,0.47544,0.47609,0.48727,0.49606,0.50217,0.50217,0.50217,0.51522,0.51186,0.50652
-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348,-0.054348
0.032609,0.032609,0.0603,0.097532,0.13235,0.14565,0.15786,0.18281,0.19312,0.22093,0.23648,0.26151,0.27174,0.27174,0.27174,0.27174,0.27528,0.2909,0.29348,0.29348,0.29348,0.30687,0.32511,0.33696,0.33696,0.35201,0.34182,0.25435,0.35096,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.39348,0.4183,0.48358,0.49348,0.49348,0.49348,0.47174,0.47174,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46739,0.46882,0.47174,0.47609,0.49146
-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,-0.57609,0.071175,0.40652,0.42376,0.45589,0.50652,0.50652,0.50652,0.50652,0.50652,0.50652,0.50652,0.51505,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957,0.51957
0.2913,0.2913,0.2913,0.2913,0.30435,0.30435,0.30435,0.30435,0.30821,0.31639,0.31739,0.34783,0.34783,0.34783,0.36983,0.39353,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39565,0.39893,0.4,0.4,0.4,0.4,0.4,0.43286,0.37027,0.35217,0.29837,0.26359,0.25498,0.20279,0.1913,0.17971,0.15073,0.18405,0.31428,0.32609,0.32609,0.32884,0.3759,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739,0.41739
0.32391,0.32391,0.32391,0.32391,0.32391,0.32391,0.32391,0.32391,0.32391,0.31522,0.31522,0.31522,0.31522,0.29926,0.28478,0.28478,0.28478,0.28478,0.28478,0.27734,0.28054,0.28986,0.29707,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.30652,0.31873,0.32391,0.32417,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.3413,0.34437,0.35435,0.35435,0.34483,0.3413,0.3413,0.32391,0.32391,0.33696,0.33696,0.33696,0.33696,0.35435
0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087,0.076087
