sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.053716,-0.1191,-0.0068916,0.018363,0.0060042,0.056738,0.031978,0.025012,-0.022764,-0.010326,-0.057475,-0.09097,-0.0957,-0.10245,-0.10332,-0.14352,-0.10217,-0.15012,-0.076861,-0.060847,-0.01087,-0.071573,-0.13589,-0.11925,-0.19579,-0.14131,-0.15472,-0.1338,-0.14544,-0.12163,-0.06951,-0.12841,-0.094757,-0.044423,-0.038281,0.006591,0.061414,0.076863,0.056901,0.019738,0.021944,-0.00059237,-0.0012367,0.013821,-0.027408,0.037635,-0.0014738,-0.045168,0.031748,-0.0098011,0.017752,-0.000197,0.049257,0.019082,-0.022216,-0.034507,-0.015757,0.06375,0.062599,0.061784
0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696,0.83696
0.31818,0.3087,0.3087,0.3087,0.3087,0.37316,0.3913,0.3913,0.3913,0.3913,0.3913,0.3913,0.3913,0.3913,0.3913,0.38261,0.38261,0.38261,0.38261,0.3153,0.3461,0.36956,0.30707,0.26522,0.31605,0.29111,0.36186,0.44822,0.48929,0.5207,0.52174,0.52174,0.49922,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.47826,0.46048,0.41296,0.4087,0.41155,0.41304,0.41304,0.42641,0.45574,0.46087,0.48696,0.4598,0.41627,0.4087,0.38696,0.38261,0.38261,0.3895,0.42203,0.43478,0.40639
0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016,0.89016
0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.42671,0.43029,0.43106,0.44173,0.46936,0.48673,0.49105,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.4919,0.49948,0.50059,0.50059,0.50059,0.50059,0.50059,0.50059,0.50059,0.50059,0.50059,0.50363,0.50494,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667,0.52667
0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85006,0.85435,0.85435,0.85435,0.86294,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304,0.86304
-0.88913,-0.88913,-0.88913,-0.88913,-0.88913,0.20545,0.54352,0.83696,0.83696,0.83696,0.83837,0.89631,0.92027,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391,0.92391
0.20652,0.20899,0.23223,0.23696,0.25025,0.25435,0.25435,0.25811,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587,0.2587
-0.031056,-0.023913,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,-0.015217,0.013871,0.019565,0.029467,0.067537,0.11957,0.12278,0.18478,0.20596,0.21957,0.21957,0.21957,0.21957,0.21957,0.21957,0.21957,0.21957,0.23062,0.23696,0.23696,0.23696,0.23696,0.23696,0.23696,0.23696,0.2587,0.2587,0.2587,0.26345,0.28945,0.29579,0.31087,0.31315,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.32826,0.34321,0.34565,0.34565,0.34565,0.35183
0.45637,0.45186,0.44915,0.36019,0.40915,0.39434,0.3886,0.38394,0.37489,0.3968,0.40215,0.39654,0.38711,0.38071,0.3913,0.3913,0.39188,0.39565,0.3913,0.39998,0.4087,0.4087,0.4087,0.4087,0.41739,0.41396,0.42172,0.42323,0.42362,0.43044,0.43044,0.43044,0.43044,0.43044,0.43044,0.43072,0.43478,0.43478,0.43044,0.43044,0.43044,0.44057,0.48019,0.50283,0.46173,0.48308,0.4589,0.49538,0.4523,0.48617,0.48863,0.4913,0.47319,0.49477,0.48701,0.4927,0.47416,0.48125,0.48527,0.47826
