sample_15000ms,sample_15500ms,sample_16000ms,sample_16500ms,sample_17000ms,sample_17500ms,sample_18000ms,sample_18500ms,sample_19000ms,sample_19500ms,sample_20000ms,sample_20500ms,sample_21000ms,sample_21500ms,sample_22000ms,sample_22500ms,sample_23000ms,sample_23500ms,sample_24000ms,sample_24500ms,sample_25000ms,sample_25500ms,sample_26000ms,sample_26500ms,sample_27000ms,sample_27500ms,sample_28000ms,sample_28500ms,sample_29000ms,sample_29500ms,sample_30000ms,sample_30500ms,sample_31000ms,sample_31500ms,sample_32000ms,sample_32500ms,sample_33000ms,sample_33500ms,sample_34000ms,sample_34500ms,sample_35000ms,sample_35500ms,sample_36000ms,sample_36500ms,sample_37000ms,sample_37500ms,sample_38000ms,sample_38500ms,sample_39000ms,sample_39500ms,sample_40000ms,sample_40500ms,sample_41000ms,sample_41500ms,sample_42000ms,sample_42500ms,sample_43000ms,sample_43500ms,sample_44000ms,sample_44500ms
-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174,-0.82174
0.54565,0.54565,0.54565,0.54565,0.55207,0.60017,0.43438,0.31956,0.30098,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28478,0.28661,0.29021,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30217,0.30937,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522,0.31522
0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609,0.77609
-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.006522,-0.025612,-0.043468,-0.054502,-0.065832,-0.080435,-0.080435,-0.084783,-0.084783,-0.084783,-0.084783,-0.084783,-0.08913,-0.08913,-0.097826,-0.095345,-0.093478,-0.094412,-0.1152,-0.13168,-0.13944,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413,-0.1413
-0.61087,-0.61087,-0.60262,-0.55936,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.53379,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.57317,-0.60652,-0.60652,-0.56251,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.53261,-0.49339,-0.48044,-0.46739,-0.46739,-0.46739,-0.49285,-0.52391,-0.52391,-0.52391,-0.52391,-0.52212,-0.51957,-0.51957
0.054348,0.032609,0.049497,0.058696,0.058696,0.058696,0.058696,0.040433,-0.023398,-0.028261,-0.095971,-0.10644,-0.11957,-0.11957,-0.38879,-0.48725,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.50217,-0.52448,-0.54565,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.52391,-0.50613
-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,-0.01087,0.011738,0.26089,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174,0.27174
-0.59348,-0.59348,-0.59348,-0.59348,-0.59348,-0.59348,-0.66511,-0.69783,-0.68478,-0.57884,-0.54565,-0.60652,-0.56689,-0.52166,-0.55,-0.54565,-0.54565,-0.54565,-0.54565,-0.53224,-0.56242,-0.55518,-0.54072,-0.4984,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587,-0.5587
0.13696,0.13696,0.13696,0.13696,0.14235,0.15,0.15,0.15,0.15,0.15,0.15435,0.16849,0.1814,0.18913,0.18913,0.19783,0.19783,0.19783,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.20217,0.21102,0.21538,0.22391,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826,0.22826
-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.071739,-0.078568,-0.084783,-0.084783,-0.095965,-0.29969,-0.49345,-0.54147,-0.54565,-0.55435,-0.55435,-0.55435,-0.55435,-0.56304,-0.56304,-0.56304,-0.56304,-0.56304,-0.56304,-0.56058,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087,-0.51087
